0.02	0.02244	0.025179	0.028251	0.031698	0.035566	0.039905	0.044774	0.050238	0.056368	0.063246	0.070963	0.079621	0.089337	0.100237	0.112468	0.126191	0.141589	0.158866	0.17825	0.2	0.224404	0.251785	0.282508	0.316979	0.355656	0.399052	0.447744	0.502377	0.563677	0.632456	0.709627	0.796214	0.893367	1.002374	1.124683	1.261915	1.415892	1.588656	1.782502	2	2.244037	2.517851	2.825075	3.169786	3.556559	3.990525	4.477442	5.023773	5.636766	6.324555	7.096268	7.962143	8.933672	10.023745	11.246826	12.619147	14.158916	15.886565	17.825019	20	22.440369	25.178508	28.250751	31.697864	35.565588	39.905246	44.774423	50.237729	56.367659	63.245553	70.962678	79.621434	89.336718	100.237447	112.468265	126.191469	141.589157	158.865647	178.250188	200	224.403691	251.785082	282.507509	316.978638	355.655882	399.052463	447.744228	502.377286	563.676586	632.455532	709.626778	796.214341	893.367184	1002.374467	1124.68265	1261.914689	1415.891569	1588.656469	1782.501876	2000
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.15	0.22	0.27	0.32	0.37	0.4	0.43	0.45	0.47	0.48	0.49	0.52	0.55	0.6	0.67	0.76	0.86	0.97	1.08	1.2	1.32	1.44	1.58	1.73	1.88	2.04	2.19	2.35	2.49	2.64	2.79	2.94	3.1	3.27	3.44	3.62	3.79	3.94	4.06	4.13	4.14	4.08	3.95	3.74	3.46	3.12	2.74	2.34	1.93	1.54	1.16	0.84	0.58	0.23	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.1	0.14	0.17	0.2	0.23	0.24	0.25	0.26	0.25	0.25	0.24	0.24	0.25	0.26	0.28	0.31	0.35	0.38	0.42	0.45	0.47	0.5	0.52	0.55	0.58	0.62	0.67	0.72	0.78	0.84	0.9	0.96	1	1.01	1	0.97	0.92	0.88	0.88	0.94	1.11	1.43	1.92	2.6	3.42	4.36	5.31	6.21	6.92	7.37	7.46	7.19	6.56	5.66	4.55	3.4	2.26	1.06	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.11	0.16	0.2	0.23	0.27	0.29	0.31	0.32	0.32	0.32	0.32	0.32	0.34	0.36	0.39	0.43	0.48	0.53	0.58	0.63	0.68	0.73	0.8	0.86	0.94	1.02	1.1	1.18	1.26	1.34	1.41	1.49	1.56	1.65	1.75	1.86	2.01	2.19	2.43	2.71	3.04	3.41	3.81	4.23	4.62	4.96	5.21	5.33	5.3	5.08	4.7	4.16	3.49	2.78	2.04	1.31	0.58	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.12	0.18	0.22	0.26	0.29	0.32	0.34	0.35	0.35	0.36	0.36	0.36	0.37	0.4	0.43	0.47	0.53	0.58	0.64	0.7	0.75	0.82	0.89	0.96	1.04	1.12	1.2	1.27	1.34	1.4	1.47	1.53	1.61	1.7	1.81	1.96	2.14	2.37	2.65	2.97	3.32	3.69	4.06	4.41	4.71	4.92	5.03	5.02	4.86	4.56	4.13	3.6	2.98	2.35	1.7	1.18	0.75	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.09	0.17	0.23	0.3	0.35	0.4	0.44	0.47	0.48	0.49	0.5	0.5	0.51	0.54	0.57	0.63	0.7	0.78	0.86	0.95	1.03	1.12	1.21	1.3	1.4	1.49	1.59	1.68	1.76	1.83	1.9	1.97	2.04	2.14	2.26	2.41	2.61	2.85	3.12	3.42	3.72	4.01	4.25	4.43	4.52	4.5	4.37	4.13	3.79	3.37	2.9	2.39	1.87	1.37	0.98	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.1	0.14	0.18	0.22	0.25	0.27	0.29	0.3	0.31	0.31	0.32	0.33	0.34	0.36	0.4	0.44	0.49	0.55	0.61	0.67	0.73	0.8	0.86	0.93	1	1.08	1.17	1.27	1.41	1.59	1.83	2.14	2.53	3	3.53	4.09	4.66	5.19	5.63	5.93	6.06	6	5.75	5.33	4.77	4.1	3.41	2.71	2.06	1.49	1	0.63	0.37	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.11	0.15	0.2	0.23	0.27	0.29	0.31	0.32	0.33	0.34	0.35	0.36	0.38	0.41	0.45	0.5	0.56	0.62	0.69	0.76	0.83	0.91	1.01	1.12	1.25	1.39	1.55	1.73	1.93	2.17	2.42	2.71	3.03	3.37	3.71	4.05	4.38	4.65	4.86	4.98	5.01	4.93	4.74	4.46	4.1	3.67	3.21	2.73	2.25	1.79	1.36	0.98	0.66	0.33	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.09	0.13	0.16	0.19	0.22	0.24	0.25	0.26	0.26	0.27	0.27	0.28	0.3	0.32	0.36	0.4	0.45	0.51	0.56	0.6	0.65	0.7	0.75	0.8	0.86	0.93	0.99	1.05	1.1	1.15	1.19	1.23	1.26	1.3	1.36	1.45	1.58	1.77	2.05	2.41	2.87	3.4	3.99	4.6	5.17	5.67	6.01	6.16	6.09	5.78	5.25	4.54	3.71	2.82	2.03	1.04	0.14	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.1	0.14	0.18	0.21	0.24	0.26	0.28	0.29	0.3	0.3	0.3	0.31	0.33	0.35	0.39	0.43	0.48	0.53	0.58	0.64	0.69	0.74	0.8	0.86	0.93	1	1.07	1.14	1.2	1.26	1.32	1.37	1.43	1.51	1.61	1.75	1.94	2.18	2.5	2.88	3.33	3.82	4.32	4.81	5.23	5.55	5.71	5.7	5.49	5.1	4.53	3.84	3.07	2.28	1.61	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.06	0.07	0.09	0.11	0.12	0.13	0.13	0.13	0.13	0.12	0.12	0.12	0.12	0.13	0.15	0.17	0.2	0.23	0.26	0.28	0.3	0.31	0.32	0.32	0.33	0.33	0.33	0.35	0.37	0.41	0.46	0.52	0.58	0.62	0.64	0.62	0.56	0.45	0.32	0.2	0.13	0.17	0.4	0.86	1.58	2.59	3.81	5.2	6.58	7.81	8.74	9.22	9.19	8.63	7.61	6.26	4.73	3.26	1.65	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.07	0.09	0.12	0.14	0.15	0.16	0.17	0.17	0.17	0.16	0.16	0.16	0.17	0.18	0.2	0.23	0.27	0.31	0.34	0.37	0.4	0.42	0.43	0.44	0.44	0.45	0.46	0.47	0.5	0.54	0.59	0.65	0.71	0.76	0.78	0.77	0.71	0.62	0.49	0.36	0.27	0.29	0.46	0.86	1.51	2.44	3.57	4.88	6.2	7.39	8.3	8.79	8.79	8.29	7.33	6.05	4.59	3.18	1.66	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.13	0.19	0.24	0.28	0.31	0.34	0.36	0.37	0.37	0.37	0.37	0.38	0.39	0.42	0.46	0.52	0.59	0.66	0.73	0.8	0.86	0.92	0.98	1.04	1.1	1.16	1.22	1.29	1.35	1.43	1.5	1.59	1.67	1.75	1.82	1.85	1.86	1.83	1.77	1.69	1.62	1.58	1.62	1.77	2.07	2.51	3.08	3.75	4.42	5.03	5.46	5.65	5.55	5.16	4.5	3.67	2.74	1.86	0.85	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.09	0.17	0.23	0.29	0.34	0.38	0.42	0.44	0.46	0.46	0.46	0.46	0.47	0.49	0.52	0.57	0.63	0.7	0.78	0.86	0.94	1.02	1.11	1.21	1.32	1.43	1.55	1.66	1.78	1.89	1.99	2.1	2.21	2.32	2.43	2.56	2.69	2.84	2.99	3.14	3.29	3.43	3.55	3.65	3.71	3.74	3.72	3.65	3.52	3.34	3.09	2.78	2.42	2.03	1.63	1.24	0.9	0.61	0.39	0.24	0.15	0.1	0.08	0.07	0.07	0.07	0.06	0.02	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.1	0.2	0.26	0.33	0.39	0.45	0.49	0.52	0.53	0.54	0.55	0.55	0.56	0.59	0.63	0.68	0.76	0.85	0.94	1.04	1.14	1.24	1.34	1.46	1.58	1.71	1.83	1.95	2.07	2.18	2.29	2.39	2.5	2.62	2.75	2.89	3.04	3.21	3.37	3.54	3.68	3.79	3.85	3.87	3.82	3.72	3.55	3.32	3.04	2.72	2.36	1.98	1.6	1.22	0.85	0.45	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.1	0.14	0.18	0.21	0.24	0.26	0.28	0.29	0.3	0.3	0.31	0.32	0.33	0.36	0.4	0.44	0.5	0.55	0.61	0.67	0.73	0.79	0.86	0.93	1	1.08	1.16	1.24	1.31	1.38	1.46	1.54	1.63	1.75	1.89	2.07	2.29	2.55	2.85	3.19	3.55	3.93	4.29	4.62	4.88	5.06	5.12	5.05	4.84	4.49	4.01	3.44	2.81	2.17	1.54	1.02	0.61	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.08	0.16	0.22	0.28	0.33	0.37	0.41	0.43	0.45	0.46	0.46	0.47	0.48	0.5	0.53	0.59	0.65	0.73	0.81	0.9	0.98	1.06	1.15	1.24	1.34	1.44	1.55	1.65	1.75	1.85	1.95	2.04	2.14	2.25	2.37	2.5	2.65	2.83	3.01	3.22	3.42	3.62	3.81	3.96	4.07	4.12	4.1	4	3.82	3.56	3.22	2.82	2.37	1.89	1.41	1.01	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.1	0.15	0.19	0.22	0.26	0.28	0.3	0.31	0.32	0.33	0.34	0.35	0.37	0.4	0.44	0.49	0.55	0.62	0.68	0.74	0.81	0.88	0.96	1.04	1.13	1.22	1.31	1.39	1.47	1.55	1.63	1.72	1.82	1.96	2.13	2.35	2.61	2.92	3.27	3.63	4.01	4.36	4.65	4.88	5	5.01	4.89	4.65	4.29	3.83	3.29	2.72	2.14	1.57	1.03	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.11	0.16	0.21	0.24	0.28	0.3	0.33	0.34	0.35	0.36	0.36	0.38	0.4	0.43	0.47	0.53	0.59	0.65	0.72	0.78	0.85	0.91	0.99	1.07	1.15	1.23	1.31	1.39	1.46	1.53	1.61	1.71	1.83	1.99	2.19	2.45	2.77	3.13	3.54	3.95	4.36	4.72	5	5.18	5.23	5.14	4.9	4.53	4.06	3.49	2.89	2.27	1.66	1.18	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.12	0.17	0.22	0.25	0.29	0.32	0.34	0.35	0.36	0.36	0.36	0.37	0.39	0.41	0.45	0.5	0.55	0.61	0.67	0.72	0.79	0.85	0.93	1.01	1.1	1.19	1.27	1.36	1.45	1.54	1.63	1.74	1.86	2.02	2.22	2.47	2.76	3.1	3.48	3.86	4.25	4.6	4.88	5.07	5.15	5.09	4.9	4.58	4.15	3.63	3.04	2.43	1.83	1.26	0.59	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.11	0.16	0.21	0.24	0.28	0.3	0.32	0.33	0.34	0.34	0.35	0.35	0.37	0.39	0.43	0.47	0.53	0.58	0.64	0.69	0.76	0.83	0.9	0.99	1.08	1.18	1.27	1.36	1.45	1.52	1.6	1.68	1.77	1.89	2.05	2.25	2.52	2.85	3.23	3.66	4.11	4.55	4.93	5.24	5.41	5.43	5.29	4.97	4.51	3.92	3.26	2.56	1.85	1.29	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.11	0.15	0.19	0.22	0.25	0.27	0.29	0.3	0.3	0.3	0.31	0.31	0.33	0.35	0.39	0.44	0.49	0.55	0.6	0.65	0.7	0.75	0.81	0.87	0.94	1.01	1.08	1.15	1.22	1.28	1.33	1.38	1.43	1.48	1.55	1.64	1.77	1.95	2.21	2.53	2.93	3.38	3.88	4.4	4.87	5.28	5.55	5.67	5.6	5.33	4.87	4.26	3.54	2.78	2.01	1.24	0.45	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.14	0.2	0.25	0.3	0.34	0.37	0.39	0.41	0.41	0.42	0.43	0.44	0.46	0.5	0.55	0.62	0.69	0.77	0.85	0.92	1	1.08	1.17	1.27	1.37	1.47	1.57	1.68	1.78	1.89	2.01	2.13	2.27	2.43	2.6	2.8	3.01	3.23	3.46	3.68	3.87	4.04	4.15	4.21	4.2	4.12	3.96	3.72	3.41	3.05	2.63	2.2	1.75	1.33	0.93	0.62	0.38	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.08	0.11	0.14	0.16	0.18	0.19	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.22	0.25	0.28	0.32	0.36	0.4	0.43	0.46	0.49	0.51	0.53	0.54	0.56	0.59	0.61	0.65	0.69	0.73	0.77	0.8	0.81	0.79	0.74	0.66	0.57	0.47	0.42	0.46	0.62	0.97	1.52	2.28	3.26	4.35	5.5	6.57	7.45	8.01	8.18	7.92	7.26	6.26	5.05	3.75	2.51	1.06	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.06	0.08	0.1	0.12	0.13	0.14	0.14	0.14	0.14	0.13	0.13	0.13	0.13	0.14	0.16	0.19	0.22	0.25	0.28	0.31	0.33	0.35	0.36	0.37	0.38	0.4	0.41	0.44	0.47	0.51	0.55	0.6	0.63	0.65	0.64	0.59	0.5	0.38	0.25	0.14	0.11	0.2	0.48	0.98	1.72	2.72	3.89	5.18	6.43	7.53	8.34	8.75	8.7	8.2	7.3	6.13	4.8	3.46	2.21	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.07	0.09	0.12	0.14	0.16	0.17	0.18	0.18	0.18	0.18	0.18	0.18	0.19	0.21	0.23	0.27	0.31	0.36	0.4	0.44	0.47	0.51	0.54	0.56	0.59	0.62	0.65	0.69	0.73	0.78	0.84	0.9	0.95	0.99	1	0.98	0.93	0.84	0.74	0.64	0.59	0.63	0.81	1.17	1.72	2.49	3.42	4.46	5.5	6.43	7.14	7.53	7.54	7.17	6.44	5.48	4.37	3.25	2.23	1.36	0.72	0.29	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
